# Flat substrate index of 4.8 without absorption.
# Homogeneous conductivity across sample.
cond,freq,param,value
60000.0,1.52,s21.mag,0.269746733066408
60000.0,1.54,s21.mag,0.2686443932041017
60000.0,1.56,s21.mag,0.26753784778980333
60000.0,1.58,s21.mag,0.26638252570317
60000.0,1.6,s21.mag,0.2651328912074094
60000.0,1.62,s21.mag,0.2637733875886648
60000.0,1.64,s21.mag,0.26238936716261957
60000.0,1.66,s21.mag,0.2609077423151716
60000.0,1.68,s21.mag,0.25932604959779876
60000.0,1.7,s21.mag,0.25765232387851655
60000.0,1.72,s21.mag,0.25594722112185553
60000.0,1.74,s21.mag,0.2541607758880194
60000.0,1.76,s21.mag,0.2523893024674382
60000.0,1.78,s21.mag,0.2506425542480766
60000.0,1.8,s21.mag,0.24892187529423765
60000.0,1.82,s21.mag,0.24747090738104954
60000.0,1.84,s21.mag,0.2462100729052327
60000.0,1.86,s21.mag,0.2451219492415969
60000.0,1.88,s21.mag,0.24444477904017506
60000.0,1.9,s21.mag,0.24410620639385636
60000.0,1.92,s21.mag,0.24407351351590773
60000.0,1.94,s21.mag,0.2444574400585918
60000.0,1.96,s21.mag,0.24505976821991815
60000.0,1.98,s21.mag,0.24597532396563684
60000.0,2.0,s21.mag,0.2469689049252962
60000.0,2.02,s21.mag,0.2481056629744674
60000.0,2.04,s21.mag,0.24923709595483576
60000.0,2.06,s21.mag,0.2502300141869476
60000.0,2.08,s21.mag,0.2511259644083024
60000.0,2.1,s21.mag,0.25183290094822797
60000.0,2.12,s21.mag,0.25237594972580096
60000.0,2.14,s21.mag,0.25282652155183405
60000.0,2.16,s21.mag,0.2531593371772015
60000.0,2.18,s21.mag,0.25342947736993815
60000.0,2.2,s21.mag,0.25363217461513043
60000.0,2.22,s21.mag,0.2538907639123566
60000.0,2.24,s21.mag,0.25410676889842976
60000.0,2.26,s21.mag,0.25450131630307926
60000.0,2.28,s21.mag,0.25492965696442615
60000.0,2.3,s21.mag,0.2554941290910615
60000.0,2.32,s21.mag,0.2559922069126324
60000.0,2.34,s21.mag,0.2565308558438926
60000.0,2.36,s21.mag,0.257049508849949
60000.0,2.38,s21.mag,0.2575214360009667
60000.0,2.4,s21.mag,0.25786447991144495
60000.0,2.42,s21.mag,0.25805667982053865
60000.0,2.44,s21.mag,0.2579303200478765
60000.0,2.46,s21.mag,0.25766101761811
60000.0,2.48,s21.mag,0.25722694260127577
60000.0,2.5,s21.mag,0.2564976803014016
60000.0,2.52,s21.mag,0.25577265295570595
60000.0,2.54,s21.mag,0.25502550852806866
60000.0,2.56,s21.mag,0.2542019866169421
60000.0,2.58,s21.mag,0.25346530334544803
60000.0,2.6,s21.mag,0.2527783614156876
60000.0,2.62,s21.mag,0.25211229640777144
60000.0,2.64,s21.mag,0.25171064737114324
60000.0,2.66,s21.mag,0.2514028639455008
60000.0,2.68,s21.mag,0.25115670407138246
60000.0,2.7,s21.mag,0.2511067701198038
60000.0,2.72,s21.mag,0.2511415537102532
60000.0,2.74,s21.mag,0.2514022474044335
60000.0,2.76,s21.mag,0.2517190894628375
60000.0,2.78,s21.mag,0.2521898491216488
60000.0,2.8,s21.mag,0.25282897381431585
60000.0,2.82,s21.mag,0.2534444712358113
60000.0,2.84,s21.mag,0.25419647912589194
60000.0,2.86,s21.mag,0.25497333193885197
60000.0,2.88,s21.mag,0.25578000312768784
60000.0,2.9,s21.mag,0.25657476493217335
60000.0,2.92,s21.mag,0.2575286391840721
60000.0,2.94,s21.mag,0.25840737218585696
60000.0,2.96,s21.mag,0.2592318653252335
60000.0,2.98,s21.mag,0.2600342477444077
60000.0,3.0,s21.mag,0.2609354134647116
80000.0,0.5,s21.mag,0.3145072495189896
80000.0,0.52,s21.mag,0.3140168307591171
80000.0,0.54,s21.mag,0.31353278935384093
80000.0,0.56,s21.mag,0.3129683849848096
80000.0,0.58,s21.mag,0.31238453866989
80000.0,0.6,s21.mag,0.31174677223669855
80000.0,0.62,s21.mag,0.3110142922760946
80000.0,0.64,s21.mag,0.31022894771442594
80000.0,0.66,s21.mag,0.30944086672577686
80000.0,0.68,s21.mag,0.31362018429941657
80000.0,0.7,s21.mag,0.30733971432276697
80000.0,0.72,s21.mag,0.30628681003268815
80000.0,0.74,s21.mag,0.3052055864495275
80000.0,0.76,s21.mag,0.3038539287223385
80000.0,0.78,s21.mag,0.30255409433686403
80000.0,0.8,s21.mag,0.30116880648566513
80000.0,0.82,s21.mag,0.29974897831352154
80000.0,0.84,s21.mag,0.29823212435953306
80000.0,0.86,s21.mag,0.2966073835898223
80000.0,0.88,s21.mag,0.2949766770441351
80000.0,0.9,s21.mag,0.2933466379558491
80000.0,0.92,s21.mag,0.29174571119384085
80000.0,0.94,s21.mag,0.29020284285306375
80000.0,0.96,s21.mag,0.28869466569370483
80000.0,0.98,s21.mag,0.2871877782914865
80000.0,1.0,s21.mag,0.2858518672319633
80000.0,1.02,s21.mag,0.2846561434432779
80000.0,1.04,s21.mag,0.2825706637285619
80000.0,1.06,s21.mag,0.27964107352104056
80000.0,1.08,s21.mag,0.281034606409958
80000.0,1.1,s21.mag,0.2801841715729138
80000.0,1.12,s21.mag,0.2793605734530197
80000.0,1.14,s21.mag,0.2785947774097713
80000.0,1.16,s21.mag,0.27783529293450104
80000.0,1.18,s21.mag,0.27703779525544886
80000.0,1.2,s21.mag,0.2762269356887557
80000.0,1.22,s21.mag,0.27540096223506555
80000.0,1.24,s21.mag,0.2744930235907645
80000.0,1.26,s21.mag,0.27356447137740675
80000.0,1.28,s21.mag,0.2726032464957085
80000.0,1.3,s21.mag,0.2714910311594105
80000.0,1.32,s21.mag,0.2703768666139912
80000.0,1.34,s21.mag,0.2693067024787909
80000.0,1.36,s21.mag,0.2680731243522931
80000.0,1.38,s21.mag,0.26696074617816
80000.0,1.4,s21.mag,0.26584546262819686
80000.0,1.42,s21.mag,0.2647245360747658
80000.0,1.44,s21.mag,0.26365282095968556
80000.0,1.46,s21.mag,0.26264839614968144
80000.0,1.48,s21.mag,0.26168324363627105
80000.0,1.5,s21.mag,0.2607553642784746
80000.0,1.52,s21.mag,0.25985753789336186
80000.0,1.54,s21.mag,0.2588777317576775
80000.0,1.56,s21.mag,0.25798730588926266
80000.0,1.58,s21.mag,0.25700373538141424
80000.0,1.6,s21.mag,0.2560367551739398
80000.0,1.62,s21.mag,0.25490782647851357
80000.0,1.64,s21.mag,0.25385168898394195
80000.0,1.66,s21.mag,0.2525771565284557
80000.0,1.68,s21.mag,0.2513681761878381
80000.0,1.7,s21.mag,0.2500833860935188
80000.0,1.72,s21.mag,0.2487433416194291
80000.0,1.74,s21.mag,0.24747616046803378
80000.0,1.76,s21.mag,0.24617459251514973
80000.0,1.78,s21.mag,0.2450699696005204
80000.0,1.8,s21.mag,0.2439892825515088
80000.0,1.82,s21.mag,0.2431602146733713
80000.0,1.84,s21.mag,0.2424278243106595
80000.0,1.86,s21.mag,0.24213174100063792
80000.0,1.88,s21.mag,0.24198388376088192
80000.0,1.9,s21.mag,0.2421625280674118
80000.0,1.92,s21.mag,0.24258153268540456
80000.0,1.94,s21.mag,0.2432840726393736
80000.0,1.96,s21.mag,0.24419068368797364
80000.0,1.98,s21.mag,0.24527504968911942
80000.0,2.0,s21.mag,0.24645342359155817
80000.0,2.02,s21.mag,0.24760751200236233
80000.0,2.04,s21.mag,0.24870032167249
80000.0,2.06,s21.mag,0.2496753892557294
80000.0,2.08,s21.mag,0.2504761864928481
80000.0,2.1,s21.mag,0.25111202679282413
80000.0,2.12,s21.mag,0.25167926017055914
80000.0,2.14,s21.mag,0.2520971439743021
80000.0,2.16,s21.mag,0.25234801366367043
80000.0,2.18,s21.mag,0.25261848705112616
80000.0,2.2,s21.mag,0.2528361524782404
80000.0,2.22,s21.mag,0.25303604486317754
80000.0,2.24,s21.mag,0.2533813134388564
80000.0,2.26,s21.mag,0.253694796950982
80000.0,2.28,s21.mag,0.2541277237925843
80000.0,2.3,s21.mag,0.25463033990473327
80000.0,2.32,s21.mag,0.2550774392218959
80000.0,2.34,s21.mag,0.2556361672377365
80000.0,2.36,s21.mag,0.25611921052509906
80000.0,2.38,s21.mag,0.2564785566085399
80000.0,2.4,s21.mag,0.2568014018653325
80000.0,2.42,s21.mag,0.25689126104248855
80000.0,2.44,s21.mag,0.2567947429368444
80000.0,2.46,s21.mag,0.2564840150964578
80000.0,2.48,s21.mag,0.2559463420328566
80000.0,2.5,s21.mag,0.25533244995495574
80000.0,2.52,s21.mag,0.2546204430127322
80000.0,2.54,s21.mag,0.25387780525284204
80000.0,2.56,s21.mag,0.253164175980726
80000.0,2.58,s21.mag,0.25244191411094946
80000.0,2.6,s21.mag,0.25187179278355093
80000.0,2.62,s21.mag,0.2513229197665824
80000.0,2.64,s21.mag,0.2508948983140151
80000.0,2.66,s21.mag,0.25061893384179895
80000.0,2.68,s21.mag,0.25044001277751127
80000.0,2.7,s21.mag,0.25037581752237975
80000.0,2.72,s21.mag,0.2504086460168658
80000.0,2.74,s21.mag,0.25067997526727176
80000.0,2.76,s21.mag,0.2510193817218105
80000.0,2.78,s21.mag,0.2513229993454638
80000.0,2.8,s21.mag,0.25193669839862554
80000.0,2.82,s21.mag,0.25252787964896073
80000.0,2.84,s21.mag,0.25326843466962085
80000.0,2.86,s21.mag,0.25389629772802913
80000.0,2.88,s21.mag,0.25464070766474084
80000.0,2.9,s21.mag,0.2554401103977212
80000.0,2.92,s21.mag,0.25622743803113673
80000.0,2.94,s21.mag,0.2569802521595774
80000.0,2.96,s21.mag,0.25781985959192516
80000.0,2.98,s21.mag,0.25861109798305254
80000.0,3.0,s21.mag,0.2593053219662103
100000.0,0.5,s21.mag,0.30857953593846754
100000.0,0.52,s21.mag,0.3081287068742541
100000.0,0.54,s21.mag,0.3075577344174586
100000.0,0.56,s21.mag,0.3069530908787204
100000.0,0.58,s21.mag,0.3064139193966227
100000.0,0.6,s21.mag,0.3057519419398673
100000.0,0.62,s21.mag,0.30508359510140826
100000.0,0.64,s21.mag,0.30432380781003643
100000.0,0.66,s21.mag,0.3035212677886016
100000.0,0.68,s21.mag,0.3076229185220113
100000.0,0.7,s21.mag,0.301556180503733
100000.0,0.72,s21.mag,0.3005847966880561
100000.0,0.74,s21.mag,0.2996102301324172
100000.0,0.76,s21.mag,0.29854220807115367
100000.0,0.78,s21.mag,0.2974060692050517
100000.0,0.8,s21.mag,0.2962027177458033
100000.0,0.82,s21.mag,0.29499466096863514
100000.0,0.84,s21.mag,0.29374997872340347
100000.0,0.86,s21.mag,0.292428486984425
100000.0,0.88,s21.mag,0.2911505624243237
100000.0,0.9,s21.mag,0.2898444065356446
100000.0,0.92,s21.mag,0.2884545198120494
100000.0,0.94,s21.mag,0.2872189756962447
100000.0,0.96,s21.mag,0.28593135539845926
100000.0,0.98,s21.mag,0.28457197683538693
100000.0,1.0,s21.mag,0.28341799519437716
100000.0,1.02,s21.mag,0.2821538055741939
100000.0,1.04,s21.mag,0.280086718714044
100000.0,1.06,s21.mag,0.27653652561641834
100000.0,1.08,s21.mag,0.2781973580032708
100000.0,1.1,s21.mag,0.2771925143289407
100000.0,1.12,s21.mag,0.2760736495937271
100000.0,1.14,s21.mag,0.27489854492157645
100000.0,1.16,s21.mag,0.27378243186881074
100000.0,1.18,s21.mag,0.2725207515034406
100000.0,1.2,s21.mag,0.271319295296151
100000.0,1.22,s21.mag,0.2700326276582146
100000.0,1.24,s21.mag,0.2687120577867692
100000.0,1.26,s21.mag,0.26733262053105306
100000.0,1.28,s21.mag,0.2659985338305457
100000.0,1.3,s21.mag,0.26462957128786646
100000.0,1.32,s21.mag,0.263193635941297
100000.0,1.34,s21.mag,0.26177496060547883
100000.0,1.36,s21.mag,0.26043788126921935
100000.0,1.38,s21.mag,0.25905385540462433
100000.0,1.4,s21.mag,0.25781204393899054
100000.0,1.42,s21.mag,0.25656632670714996
100000.0,1.44,s21.mag,0.25553694449139835
100000.0,1.46,s21.mag,0.2544877403726946
100000.0,1.48,s21.mag,0.25351394438965286
100000.0,1.5,s21.mag,0.2527025919930383
100000.0,1.52,s21.mag,0.25185396562293794
100000.0,1.54,s21.mag,0.25105282312692684
100000.0,1.56,s21.mag,0.2501909071089515
100000.0,1.58,s21.mag,0.2493665575012014
100000.0,1.6,s21.mag,0.2484285410334328
100000.0,1.62,s21.mag,0.24755049989850555
100000.0,1.64,s21.mag,0.24662720855574716
100000.0,1.66,s21.mag,0.24565219315121126
100000.0,1.68,s21.mag,0.2446820385725115
100000.0,1.7,s21.mag,0.24368873589068493
100000.0,1.72,s21.mag,0.2427312299643373
100000.0,1.74,s21.mag,0.24172136852169276
100000.0,1.76,s21.mag,0.24091585668029408
100000.0,1.78,s21.mag,0.24013766884851698
100000.0,1.8,s21.mag,0.23963975045889196
100000.0,1.82,s21.mag,0.2391873951528383
100000.0,1.84,s21.mag,0.23907007340945038
100000.0,1.86,s21.mag,0.2391145332262345
100000.0,1.88,s21.mag,0.2393952798197993
100000.0,1.9,s21.mag,0.24001041644062035
100000.0,1.92,s21.mag,0.24071852857642678
100000.0,1.94,s21.mag,0.24173400670985454
100000.0,1.96,s21.mag,0.2428512713575945
100000.0,1.98,s21.mag,0.24405511672571015
100000.0,2.0,s21.mag,0.2451970839957115
100000.0,2.02,s21.mag,0.2464293002059617
100000.0,2.04,s21.mag,0.2474158442784132
100000.0,2.06,s21.mag,0.24840471010027163
100000.0,2.08,s21.mag,0.24923292318632384
100000.0,2.1,s21.mag,0.24981116868546932
100000.0,2.12,s21.mag,0.25031230493125983
100000.0,2.14,s21.mag,0.2507608621774937
100000.0,2.16,s21.mag,0.25098366480709455
100000.0,2.18,s21.mag,0.25128808169111405
100000.0,2.2,s21.mag,0.2515403148602625
100000.0,2.22,s21.mag,0.2517773818276773
100000.0,2.24,s21.mag,0.25204453971470997
100000.0,2.26,s21.mag,0.2524526490255153
100000.0,2.28,s21.mag,0.2528284794084717
100000.0,2.3,s21.mag,0.25328817579981894
100000.0,2.32,s21.mag,0.25383727070704176
100000.0,2.34,s21.mag,0.2542898543001667
100000.0,2.36,s21.mag,0.2546709445539479
100000.0,2.38,s21.mag,0.25507020602179314
100000.0,2.4,s21.mag,0.2552558324505044
100000.0,2.42,s21.mag,0.25538050043024035
100000.0,2.44,s21.mag,0.2552243914675868
100000.0,2.46,s21.mag,0.2549448960069607
100000.0,2.48,s21.mag,0.2544585820914673
100000.0,2.5,s21.mag,0.2538649247139116
100000.0,2.52,s21.mag,0.2531697651774398
100000.0,2.54,s21.mag,0.2525396800504824
100000.0,2.56,s21.mag,0.25183502536382824
100000.0,2.58,s21.mag,0.2512271084099007
100000.0,2.6,s21.mag,0.2505764953063236
100000.0,2.62,s21.mag,0.25016766377771527
100000.0,2.64,s21.mag,0.24974390883463005
100000.0,2.66,s21.mag,0.2495237463649502
100000.0,2.68,s21.mag,0.2493756202999804
100000.0,2.7,s21.mag,0.24933337121211835
100000.0,2.72,s21.mag,0.24940801911726895
100000.0,2.74,s21.mag,0.2496334913428084
100000.0,2.76,s21.mag,0.24993027027553105
100000.0,2.78,s21.mag,0.2502558890415968
100000.0,2.8,s21.mag,0.25082842741603273
100000.0,2.82,s21.mag,0.25133061890665054
100000.0,2.84,s21.mag,0.2520516018596192
100000.0,2.86,s21.mag,0.2526639665642887
100000.0,2.88,s21.mag,0.2533158700121254
100000.0,2.9,s21.mag,0.2541050373369249
100000.0,2.92,s21.mag,0.25479923469272825
100000.0,2.94,s21.mag,0.2555485472468979
100000.0,2.96,s21.mag,0.2562043130003865
100000.0,2.98,s21.mag,0.2569983073874223
100000.0,3.0,s21.mag,0.25763047180021237
200000.0,0.5,s21.mag,0.2834583743691479
200000.0,0.52,s21.mag,0.2830265888569482
200000.0,0.54,s21.mag,0.2824602272887282
200000.0,0.56,s21.mag,0.28203127486149476
200000.0,0.58,s21.mag,0.2814113181803461
200000.0,0.6,s21.mag,0.28091609067477785
200000.0,0.62,s21.mag,0.2803442526609026
200000.0,0.64,s21.mag,0.2798137237520705
200000.0,0.66,s21.mag,0.2791928544930905
200000.0,0.68,s21.mag,0.28295483738575666
200000.0,0.7,s21.mag,0.27770995660940934
200000.0,0.72,s21.mag,0.2771430857878291
200000.0,0.74,s21.mag,0.27638626955766094
200000.0,0.76,s21.mag,0.27563913002329693
200000.0,0.78,s21.mag,0.27481619311823674
200000.0,0.8,s21.mag,0.27410751540225964
200000.0,0.82,s21.mag,0.2732809726270748
200000.0,0.84,s21.mag,0.2724233837246722
200000.0,0.86,s21.mag,0.2715188759552455
200000.0,0.88,s21.mag,0.27059667403720983
200000.0,0.9,s21.mag,0.26967634304847726
200000.0,0.92,s21.mag,0.26865055369382734
200000.0,0.94,s21.mag,0.2676321542714926
200000.0,0.96,s21.mag,0.2665320431017629
200000.0,0.98,s21.mag,0.26542579000541755
200000.0,1.0,s21.mag,0.2643040105635932
200000.0,1.02,s21.mag,0.2630578833640992
200000.0,1.04,s21.mag,0.2613511431006186
200000.0,1.06,s21.mag,0.25790858845722836
200000.0,1.08,s21.mag,0.25871623451186826
200000.0,1.1,s21.mag,0.2574
200000.0,1.12,s21.mag,0.255944857342358
200000.0,1.14,s21.mag,0.2543460634647212
200000.0,1.16,s21.mag,0.25269635929312473
200000.0,1.18,s21.mag,0.2510004980074741
200000.0,1.2,s21.mag,0.24923153893518374
200000.0,1.22,s21.mag,0.2473799506831546
200000.0,1.24,s21.mag,0.24560757317314139
200000.0,1.26,s21.mag,0.24372919398381476
200000.0,1.28,s21.mag,0.24189983464235773
200000.0,1.3,s21.mag,0.23998541622356973
200000.0,1.32,s21.mag,0.2382477072292617
200000.0,1.34,s21.mag,0.23652004143412456
200000.0,1.36,s21.mag,0.23493356507744906
200000.0,1.38,s21.mag,0.23345517771084023
200000.0,1.4,s21.mag,0.23218064088118975
200000.0,1.42,s21.mag,0.23093414645738297
200000.0,1.44,s21.mag,0.22986276340460193
200000.0,1.46,s21.mag,0.22899082951070332
200000.0,1.48,s21.mag,0.22814269657387676
200000.0,1.5,s21.mag,0.22740008795073055
200000.0,1.52,s21.mag,0.22666170827910037
200000.0,1.54,s21.mag,0.2260316791956384
200000.0,1.56,s21.mag,0.22537553105871985
200000.0,1.58,s21.mag,0.22480802921604023
200000.0,1.6,s21.mag,0.2242824112586629
200000.0,1.62,s21.mag,0.22371843911488384
200000.0,1.64,s21.mag,0.22323371161184413
200000.0,1.66,s21.mag,0.22284317355485672
200000.0,1.68,s21.mag,0.22249071890755354
200000.0,1.7,s21.mag,0.22221093582449986
200000.0,1.72,s21.mag,0.22216916977834705
200000.0,1.74,s21.mag,0.222211475851271
200000.0,1.76,s21.mag,0.2223892308543739
200000.0,1.78,s21.mag,0.22277383149732824
200000.0,1.8,s21.mag,0.22337656546737397
200000.0,1.82,s21.mag,0.22406463353238054
200000.0,1.84,s21.mag,0.22508069664011618
200000.0,1.86,s21.mag,0.22609635114260468
200000.0,1.88,s21.mag,0.22741908451139276
200000.0,1.9,s21.mag,0.22871510662831174
200000.0,1.92,s21.mag,0.23013952289861037
200000.0,1.94,s21.mag,0.2316485484521757
200000.0,1.96,s21.mag,0.2330708475978924
200000.0,1.98,s21.mag,0.23439592573250925
200000.0,2.0,s21.mag,0.2355949914577982
200000.0,2.02,s21.mag,0.23681000823444942
200000.0,2.04,s21.mag,0.23780296465771825
200000.0,2.06,s21.mag,0.2386176229870711
200000.0,2.08,s21.mag,0.23927049546486087
200000.0,2.1,s21.mag,0.23985328849111076
200000.0,2.12,s21.mag,0.2402822090792408
200000.0,2.14,s21.mag,0.24070218112846425
200000.0,2.16,s21.mag,0.24102933431431123
200000.0,2.18,s21.mag,0.24133296500892704
200000.0,2.2,s21.mag,0.24166228501774953
200000.0,2.22,s21.mag,0.24191843666822915
200000.0,2.24,s21.mag,0.24227771255317726
200000.0,2.26,s21.mag,0.2426582988484012
200000.0,2.28,s21.mag,0.24315530016843145
200000.0,2.3,s21.mag,0.24357005152522343
200000.0,2.32,s21.mag,0.2440028893271553
200000.0,2.34,s21.mag,0.24439830195809462
200000.0,2.36,s21.mag,0.2447676653481828
200000.0,2.38,s21.mag,0.24504550597797137
200000.0,2.4,s21.mag,0.24516527078687145
200000.0,2.42,s21.mag,0.2451474046364758
200000.0,2.44,s21.mag,0.2449906528829212
200000.0,2.46,s21.mag,0.24467515198728293
200000.0,2.48,s21.mag,0.2442374254695623
200000.0,2.5,s21.mag,0.24382112295697433
200000.0,2.52,s21.mag,0.24336961601646168
200000.0,2.54,s21.mag,0.2428343056489342
200000.0,2.56,s21.mag,0.24240464104467968
200000.0,2.58,s21.mag,0.2420493544713557
200000.0,2.6,s21.mag,0.24164705667564007
200000.0,2.62,s21.mag,0.24137688373164487
200000.0,2.64,s21.mag,0.24122423178445404
200000.0,2.66,s21.mag,0.2410850472343733
200000.0,2.68,s21.mag,0.24102284124124004
200000.0,2.7,s21.mag,0.24115828826727065
200000.0,2.72,s21.mag,0.24127266732889574
200000.0,2.74,s21.mag,0.24154960153144528
200000.0,2.76,s21.mag,0.24185146267905847
200000.0,2.78,s21.mag,0.2421600297324065
200000.0,2.8,s21.mag,0.24267463814745868
200000.0,2.82,s21.mag,0.24317244909734326
200000.0,2.84,s21.mag,0.24368537091914239
200000.0,2.86,s21.mag,0.24415701914956287
200000.0,2.88,s21.mag,0.24474560261626765
200000.0,2.9,s21.mag,0.2453065429213008
200000.0,2.92,s21.mag,0.24585198799277586
200000.0,2.94,s21.mag,0.2464475603449951
200000.0,2.96,s21.mag,0.24697862255669012
200000.0,2.98,s21.mag,0.24754425866903074
200000.0,3.0,s21.mag,0.24805928726818513
400000.0,0.5,s21.mag,0.24520281401321642
400000.0,0.52,s21.mag,0.24486379887602822
400000.0,0.54,s21.mag,0.244518179283259
400000.0,0.56,s21.mag,0.24413416393450546
400000.0,0.58,s21.mag,0.24372414734695452
400000.0,0.6,s21.mag,0.24326980905981738
400000.0,0.62,s21.mag,0.24283329672843465
400000.0,0.64,s21.mag,0.24236703571236745
400000.0,0.66,s21.mag,0.24186452819708806
400000.0,0.68,s21.mag,0.24509053429294245
400000.0,0.7,s21.mag,0.2407318217436158
400000.0,0.72,s21.mag,0.24026246065500953
400000.0,0.74,s21.mag,0.239652769648089
400000.0,0.76,s21.mag,0.23903608514197183
400000.0,0.78,s21.mag,0.23840102768234872
400000.0,0.8,s21.mag,0.23772019266355984
400000.0,0.82,s21.mag,0.23703037779997738
400000.0,0.84,s21.mag,0.23631701166018496
400000.0,0.86,s21.mag,0.23553195112340916
400000.0,0.88,s21.mag,0.2347087556952233
400000.0,0.9,s21.mag,0.23389450613471022
400000.0,0.92,s21.mag,0.2330654843600828
400000.0,0.94,s21.mag,0.23206156510719306
400000.0,0.96,s21.mag,0.2311187140843424
400000.0,0.98,s21.mag,0.23011149471506198
400000.0,1.0,s21.mag,0.22913037773285322
400000.0,1.02,s21.mag,0.2280565938533679
400000.0,1.04,s21.mag,0.22672840580747705
400000.0,1.06,s21.mag,0.22443584829523114
400000.0,1.08,s21.mag,0.22427895576714282
400000.0,1.1,s21.mag,0.22302685936900069
400000.0,1.12,s21.mag,0.22174050148766236
400000.0,1.14,s21.mag,0.22032362560560773
400000.0,1.16,s21.mag,0.21901401781621194
400000.0,1.18,s21.mag,0.21755523436589613
400000.0,1.2,s21.mag,0.21616162934248992
400000.0,1.22,s21.mag,0.21471585875291094
400000.0,1.24,s21.mag,0.21333609633627404
400000.0,1.26,s21.mag,0.21198358427010333
400000.0,1.28,s21.mag,0.21070552911587298
400000.0,1.3,s21.mag,0.20938089693188344
400000.0,1.32,s21.mag,0.2082767389796566
400000.0,1.34,s21.mag,0.20714789402743153
400000.0,1.36,s21.mag,0.206150624544288
400000.0,1.38,s21.mag,0.2052676301806985
400000.0,1.4,s21.mag,0.20444180100948045
400000.0,1.42,s21.mag,0.203688389458015
400000.0,1.44,s21.mag,0.2030617886260239
400000.0,1.46,s21.mag,0.20246542914779306
400000.0,1.48,s21.mag,0.2018134782416675
400000.0,1.5,s21.mag,0.20130129160042665
400000.0,1.52,s21.mag,0.2008120514311828
400000.0,1.54,s21.mag,0.20034195766239282
400000.0,1.56,s21.mag,0.1998825905375453
400000.0,1.58,s21.mag,0.19951182922323177
400000.0,1.6,s21.mag,0.19921270039834307
400000.0,1.62,s21.mag,0.19887646919633303
400000.0,1.64,s21.mag,0.19874908804822228
400000.0,1.66,s21.mag,0.19869245078764317
400000.0,1.68,s21.mag,0.19881473788429266
400000.0,1.7,s21.mag,0.19901108009354654
400000.0,1.72,s21.mag,0.19941958278965483
400000.0,1.74,s21.mag,0.2000903046126923
400000.0,1.76,s21.mag,0.20073228439889784
400000.0,1.78,s21.mag,0.20172902617124785
400000.0,1.8,s21.mag,0.2027482429023739
400000.0,1.82,s21.mag,0.20403247290566273
400000.0,1.84,s21.mag,0.20526093149939664
400000.0,1.86,s21.mag,0.20663951703389166
400000.0,1.88,s21.mag,0.20804146221366546
400000.0,1.9,s21.mag,0.20945051921635335
400000.0,1.92,s21.mag,0.21083189986337458
400000.0,1.94,s21.mag,0.2120558888595174
400000.0,1.96,s21.mag,0.2133326510405756
400000.0,1.98,s21.mag,0.21437931336768482
400000.0,2.0,s21.mag,0.21535962945733353
400000.0,2.02,s21.mag,0.21624747397368602
400000.0,2.04,s21.mag,0.2169592127566838
400000.0,2.06,s21.mag,0.2176235281397671
400000.0,2.08,s21.mag,0.21815283633269592
400000.0,2.1,s21.mag,0.21864338544762793
400000.0,2.12,s21.mag,0.21898705441189897
400000.0,2.14,s21.mag,0.21938226911033626
